"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2022.11.01","X2022.11.02","X2022.11.03","X2022.11.04","X2022.11.05","X2022.11.06","X2022.11.07","X2022.11.08","X2022.11.09","X2022.11.10","X2022.11.11","X2022.11.12","X2022.11.13","X2022.11.14","X2022.11.15","X2022.11.16","X2022.11.17","X2022.11.18","X2022.11.19","X2022.11.20","X2022.11.21","X2022.11.22","X2022.11.23","X2022.11.24","X2022.11.25","X2022.11.26","X2022.11.27","X2022.11.28","X2022.11.29","X2022.11.30"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0,0,0.254000000000133,16.002,0,1.01600000000008,1.01600000000008,2.03199999999993,0,0,1.26999999999998,10.1599999999999,8.63600000000019,3.55600000000004,1.77800000000002,0.253999999999905,0,0.253999999999905,0,0,0,5.8420000000001,16.002,0.761999999999944,0,0.254000000000133,1.26999999999998,1.01599999999985,0,4.31800000000021
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,0,6.35,16.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.556,0.762,0,0,0,1.016,1.524,0,0.508
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0,4.57199999999966,NA,8.38200000000006,0,6.34999999999991,1.77800000000025,0.507999999999811,0.253999999999905,0,0,0.254000000000133,4.06399999999985,2.28600000000006,9.39800000000014,6.096,0.254000000000133,0,0,0,0,4.318,5.58799999999997,1.52399999999989,0,0,1.77799999999979,0.508,0,1.26999999999998
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,0.50800000000001,9.14400000000001,9.90599999999998,0,0,0,0,0,0,0,1.01599999999999,0.254000000000019,0,0,0,0,0,0,0,0,0,0,0,0,0.253999999999991,1.01599999999999,2.79400000000001,4.06399999999999,3.81000000000003
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0,0,1.524,6.35000000000002,0,1.01599999999996,0,3.30200000000002,10.414,0.254000000000019,5.33399999999995,1.2700000000001,1.52399999999989,3.30200000000013,4.31799999999987,0,0,0.762000000000057,0.508000000000038,0,0,3.55599999999993,1.2700000000001,1.01599999999996,0.762000000000057,0,1.77799999999991,2.28600000000006,0,0.761999999999944
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,6.60399999999998,0,0,0,24.892,2.54000000000002,10.6679999999999,7.87400000000008,0.253999999999962,0,0,1.52399999999994,0.254000000000076,0,7.87399999999997,0,5.08000000000004,0,8.12799999999999,7.11199999999997,2.286,0.254000000000019,0.253999999999962,31.75,0.254000000000019,0,1.524,1.01600000000008,0,0
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,0,0,0,0,0,0,38.0999999999999,10.5618549610894,1.52399999999989,0.254000000000133,0,0.254000000000019,0.253999999999905,0,0,0,0,0,0,0,0.253999999999905,1.77800000000002,1.2700000000001,22.3095413927952,0.254000000000133,0,1.01599999999996,0.762000000000057,0.253999999999905,0.253999999999905
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0,0.253999999999962,15.748,7.87400000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761999999999944,1.27000000000004,1.01599999999996,1.01600000000002,0.254000000000019
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0,0,10.16,9.65199999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01600000000008,2.53999999999996,0,0.254000000000019
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,13.97,NA,31.242,0,0.253999999999991,0.507999999999981,1.27000000000001,0,0,0,0,0,0,0,0,0,0.762,0,0.761999999999972,0.762000000000029,0.253999999999991,0,0,0,0,0,7.36599999999999,0,3.04800000000003
